ArrivalDate,ArrivalWeekNumber,AssignedRoom,AverageDailyRate,BookingChanges,BookingCompany,BookingDistributionChannel,BookingMeal,BookingParking,CheckoutDate,Country,CustomerType,DaysInWaitingList,DepositType,LeadTime,MarketSegment,NumberOfAdult,NumberOfBabies,NumberOfChildren,RepeatedGuest,ReservedRoom,StaysInWeekendNights,StaysInWeekNights,TotalOfSpecialRequests,TravelAgent
2016-December-23,52,G               ,136,0,       NULL,TA/TO,HB       ,0,2016-12-25,PRT,Transient-Party,0,No Deposit     ,69,Online TA,2,0,2,0,G               ,0,2,1,        240
2016-December-17,51,D               ,80.2,1,       NULL,Direct,HB       ,0,2016-12-26,RUS,Transient,0,No Deposit     ,73,Direct,2,0,0,0,D               ,3,6,0,       NULL
2016-December-24,52,A               ,65,0,       NULL,TA/TO,BB       ,0,2016-12-26,ESP,Transient,0,No Deposit     ,1,Online TA,2,0,0,0,A               ,1,1,0,        240
2016-December-19,52,E               ,46.57,0,       NULL,TA/TO,BB       ,0,2016-12-26,HUN,Transient,0,No Deposit     ,89,Offline TA/TO,2,0,0,0,A               ,2,5,0,          6
2016-December-17,51,C               ,52.67,0,       NULL,TA/TO,BB       ,0,2016-12-26,GBR,Transient,0,No Deposit     ,37,Online TA,2,0,0,0,A               ,3,6,3,        240
2016-December-24,52,F               ,117,2,       NULL,Direct,HB       ,1,2016-12-26,BEL,Transient,0,No Deposit     ,0,Direct,2,0,0,0,F               ,1,1,0,        250
2016-December-24,52,D               ,37.8,1,       NULL,TA/TO,BB       ,0,2016-12-27,GBR,Transient,0,No Deposit     ,64,Offline TA/TO,2,0,0,0,D               ,2,1,0,        171
2016-December-24,52,A               ,71,0,       NULL,TA/TO,BB       ,1,2016-12-26,PRT,Transient,0,No Deposit     ,9,Online TA,2,0,0,0,A               ,1,1,1,        240
2016-December-24,52,C               ,130.35,0,       NULL,Direct,BB       ,0,2016-12-26,SGP,Transient,0,No Deposit     ,38,Direct,2,0,1,0,C               ,1,1,0,        250
2016-December-24,52,A               ,57.8,0,       NULL,TA/TO,BB       ,0,2016-12-26,FRA,Transient,0,No Deposit     ,95,Online TA,2,0,0,0,A               ,1,1,2,        240
2016-December-25,53,D               ,60,1,       NULL,TA/TO,BB       ,0,2016-12-26,GBR,Transient,0,No Deposit     ,54,Online TA,2,0,0,0,A               ,1,0,0,        240
2016-December-25,53,D               ,55,0,       NULL,TA/TO,BB       ,0,2016-12-26,GBR,Transient,0,No Deposit     ,54,Online TA,1,0,0,0,A               ,1,0,0,        240
2016-December-25,53,F               ,68,1,       NULL,Direct,BB       ,0,2016-12-26,PRT,Transient,0,No Deposit     ,18,Direct,2,0,0,0,E               ,1,0,2,       NULL
2016-December-25,53,D               ,60,0,       NULL,TA/TO,BB       ,0,2016-12-26,GBR,Transient,0,No Deposit     ,54,Online TA,2,0,0,0,A               ,1,0,0,        240
2016-December-24,52,A               ,37.8,0,       NULL,TA/TO,BB       ,0,2016-12-26,IRL,Transient-Party,0,No Deposit     ,109,Online TA,2,0,0,0,A               ,1,1,2,        240
2016-December-24,52,A               ,37.8,0,       NULL,TA/TO,BB       ,0,2016-12-26,IRL,Transient-Party,0,No Deposit     ,109,Online TA,2,0,0,0,A               ,1,1,2,        240
2016-December-19,52,A               ,30.24,0,       NULL,TA/TO,BB       ,0,2016-12-26,GBR,Group,0,No Deposit     ,80,Online TA,2,0,0,0,A               ,2,5,0,        468
2016-December-24,52,A               ,84.02,1,       NULL,Direct,HB       ,0,2016-12-26,GBR,Transient,0,No Deposit     ,152,Direct,2,0,0,0,A               ,1,1,1,        250
2016-December-23,52,A               ,55.57,0,       NULL,TA/TO,BB       ,0,2016-12-26,PRT,Transient,0,No Deposit     ,10,Online TA,1,0,0,0,A               ,1,2,1,        242
2016-December-23,52,A               ,43.67,0,       NULL,TA/TO,BB       ,0,2016-12-26,FRA,Transient-Party,0,No Deposit     ,102,Online TA,1,0,0,0,A               ,1,2,1,        240
2016-December-23,52,A               ,55.33,0,       NULL,TA/TO,BB       ,0,2016-12-26,FRA,Transient-Party,0,No Deposit     ,102,Online TA,2,0,0,0,A               ,1,2,1,        240
2016-December-23,52,A               ,51.13,0,       NULL,TA/TO,BB       ,0,2016-12-26,ESP,Transient-Party,0,No Deposit     ,124,Online TA,2,0,0,0,A               ,1,2,3,        240
2016-December-23,52,A               ,46,0,       NULL,TA/TO,BB       ,0,2016-12-26,FRA,Transient,0,No Deposit     ,71,Online TA,2,0,0,0,A               ,1,2,2,        240
2016-December-26,53,A               ,46,2,       NULL,TA/TO,BB       ,0,2016-12-28,FRA,Transient,0,No Deposit     ,49,Online TA,2,0,0,0,A               ,1,1,2,       NULL
2016-December-20,52,E               ,68.67,0,       NULL,TA/TO,BB       ,0,2016-12-26,FIN,Transient,0,No Deposit     ,25,Online TA,2,0,0,0,E               ,1,5,1,        240
2016-December-23,52,I               ,80,0,       NULL,TA/TO,BB       ,1,2016-12-26,PRT,Transient,0,No Deposit     ,36,Online TA,2,0,0,0,D               ,1,2,0,        240
2016-December-26,53,D               ,84,0,       NULL,TA/TO,BB       ,1,2016-12-27,PRT,Transient,0,No Deposit     ,3,Direct,2,0,0,0,D               ,1,0,0,       NULL
2016-December-19,52,A               ,29.97,0,       NULL,Direct,BB       ,0,2016-12-26,IRL,Transient,0,No Deposit     ,199,Direct,1,0,0,0,A               ,2,5,3,        250
2016-December-19,52,A               ,34.02,0,       NULL,Direct,BB       ,0,2016-12-26,GBR,Transient,0,No Deposit     ,199,Direct,2,0,0,0,A               ,2,5,3,        250
2016-December-24,52,D               ,123,0,       NULL,TA/TO,HB       ,0,2016-12-26,GBR,Transient,0,No Deposit     ,1,Online TA,2,0,0,0,D               ,1,1,1,        240
2016-December-23,52,A               ,51.13,0,       NULL,TA/TO,BB       ,0,2016-12-26,ESP,Transient-Party,0,No Deposit     ,124,Online TA,2,0,0,0,A               ,1,2,3,        240
2016-December-25,53,C               ,76,0,       NULL,Direct,BB       ,1,2016-12-26,PRT,Transient,0,No Deposit     ,6,Direct,2,0,2,0,C               ,1,0,0,        250
2016-December-26,53,I               ,0,0,        270,Corporate,BB       ,0,2016-12-26,PRT,Transient,0,No Deposit     ,0,Corporate,2,0,0,1,D               ,0,0,1,       NULL
2016-December-21,52,A               ,77.1,0,       NULL,TA/TO,HB       ,1,2016-12-27,GBR,Transient-Party,0,No Deposit     ,128,Online TA,2,0,0,0,A               ,2,4,2,        240
2016-December-21,52,A               ,71.1,1,       NULL,TA/TO,HB       ,0,2016-12-27,GBR,Transient-Party,0,No Deposit     ,128,Online TA,1,0,0,0,A               ,2,4,2,        240
2016-December-23,52,A               ,32,0,       NULL,Direct,BB       ,0,2016-12-27,BLR,Transient,0,No Deposit     ,99,Direct,1,0,0,0,A               ,2,2,0,        250
2016-December-22,52,D               ,77.44,1,       NULL,TA/TO,HB       ,0,2016-12-27,PRT,Transient,0,No Deposit     ,105,Online TA,2,0,0,0,D               ,2,3,1,        314
2016-December-22,52,D               ,57.44,1,       NULL,TA/TO,HB       ,0,2016-12-27,GBR,Transient,0,No Deposit     ,105,Online TA,1,0,0,0,D               ,2,3,1,        314
2016-December-22,52,E               ,112.4,0,       NULL,TA/TO,HB       ,1,2016-12-27,GBR,Transient,0,No Deposit     ,102,Online TA,2,0,0,0,E               ,2,3,1,        240
2016-December-23,52,A               ,70.75,0,       NULL,TA/TO,BB       ,0,2016-12-27,ESP,Transient,0,No Deposit     ,7,Online TA,2,0,0,0,A               ,2,2,2,        240
2016-December-24,52,E               ,99.33,0,       NULL,Direct,BB       ,0,2016-12-27,GBR,Transient,0,No Deposit     ,16,Direct,2,0,0,0,E               ,2,1,0,       NULL
2016-December-26,53,E               ,93,0,       NULL,Direct,BB       ,0,2016-12-27,ESP,Transient,0,No Deposit     ,0,Direct,2,0,0,0,E               ,1,0,1,       NULL
2016-December-22,52,E               ,70.22,2,       NULL,Direct,BB       ,1,2016-12-27,FRA,Transient-Party,0,No Deposit     ,156,Direct,2,0,0,0,E               ,2,3,2,        250
2016-December-22,52,E               ,57.22,0,       NULL,Direct,BB       ,0,2016-12-27,FRA,Transient-Party,0,No Deposit     ,156,Direct,1,0,0,0,E               ,2,3,3,        250
2016-December-22,52,E               ,64.22,2,       NULL,Direct,BB       ,0,2016-12-27,FRA,Transient-Party,0,No Deposit     ,156,Direct,2,0,0,0,E               ,2,3,2,        250
2016-December-22,52,A               ,43,0,       NULL,TA/TO,BB       ,0,2016-12-27,FRA,Transient-Party,0,No Deposit     ,61,Online TA,1,0,0,0,A               ,2,3,1,        240
2016-December-22,52,E               ,63,0,       NULL,TA/TO,BB       ,0,2016-12-27,FRA,Transient-Party,0,No Deposit     ,61,Online TA,1,0,0,0,E               ,2,3,1,        240
2016-December-23,52,I               ,62.75,0,       NULL,TA/TO,BB       ,0,2016-12-27,GBR,Transient,0,No Deposit     ,2,Online TA,2,0,0,0,A               ,2,2,2,        240
2016-December-25,53,H               ,111,1,       NULL,TA/TO,BB       ,1,2016-12-27,BRA,Transient,0,No Deposit     ,44,Online TA,3,0,1,0,H               ,2,0,2,        240
2016-December-25,53,C               ,60,2,       NULL,TA/TO,BB       ,0,2016-12-27,BRA,Transient,0,No Deposit     ,44,Online TA,2,0,0,0,A               ,2,0,2,        240
2016-December-23,52,A               ,87.9,2,       NULL,TA/TO,HB       ,1,2016-12-27,FRA,Transient-Party,0,No Deposit     ,73,Online TA,2,0,0,0,A               ,2,2,1,        240
2016-December-24,52,F               ,82,0,       NULL,TA/TO,BB       ,0,2016-12-27,GBR,Transient,0,No Deposit     ,47,Online TA,2,0,0,0,F               ,2,1,1,        242
2016-December-19,52,D               ,50.15,0,       NULL,TA/TO,BB       ,0,2016-12-27,NLD,Transient,0,No Deposit     ,32,Online TA,2,0,0,0,D               ,3,5,0,        314
2016-December-23,52,A               ,81.9,2,       NULL,TA/TO,HB       ,0,2016-12-27,PRT,Transient-Party,0,No Deposit     ,73,Online TA,2,0,0,0,A               ,2,2,1,        240
2016-December-22,52,D               ,108.7,0,       NULL,TA/TO,HB       ,0,2016-12-27,ESP,Transient,0,No Deposit     ,2,Online TA,2,0,1,0,D               ,2,3,1,        314
2016-December-23,52,E               ,109,0,       NULL,TA/TO,HB       ,1,2016-12-27,PRT,Transient-Party,0,No Deposit     ,59,Online TA,2,0,0,0,E               ,2,2,1,        240
2016-December-24,52,A               ,65,0,       NULL,TA/TO,BB       ,0,2016-12-27,FRA,Transient,0,No Deposit     ,33,Online TA,2,0,0,0,A               ,2,1,1,        240
2016-December-20,52,D               ,89.31,0,       NULL,TA/TO,HB       ,1,2016-12-27,GBR,Transient-Party,0,No Deposit     ,223,Online TA,2,0,0,0,D               ,2,5,3,        242
2016-December-20,52,D               ,81.31,0,       NULL,TA/TO,HB       ,0,2016-12-27,GBR,Transient-Party,0,No Deposit     ,223,Online TA,2,0,0,0,D               ,2,5,3,        242
2016-December-20,52,A               ,43.5,0,       NULL,TA/TO,HB       ,0,2016-12-27,GBR,Transient,0,No Deposit     ,215,Online TA,1,0,0,0,A               ,2,5,0,        314
2016-December-27,53,F               ,0,0,       NULL,Direct,BB       ,0,2016-12-27,PRT,Transient,0,No Deposit     ,98,Direct,2,0,0,0,F               ,0,0,0,        250
2016-November-23,48,D               ,41.98,0,       NULL,TA/TO,HB       ,0,2016-12-28,DEU,Transient,0,No Deposit     ,148,Offline TA/TO,1,0,0,0,A               ,10,25,1,         75
2016-December-23,52,D               ,67.14,0,       NULL,TA/TO,HB       ,0,2016-12-28,GBR,Transient,0,No Deposit     ,57,Online TA,2,0,0,0,D               ,2,3,2,        241
2016-December-19,52,D               ,78.2,0,       NULL,TA/TO,HB       ,0,2016-12-28,GBR,Transient,0,No Deposit     ,156,Online TA,2,0,0,0,D               ,3,6,1,        240
2016-December-21,52,D               ,56.63,0,       NULL,TA/TO,HB       ,0,2016-12-28,FRA,Transient,0,No Deposit     ,90,Offline TA/TO,2,0,0,0,A               ,2,5,0,          6
2016-December-24,52,A               ,48,0,       NULL,TA/TO,BB       ,0,2016-12-28,ITA,Transient,0,No Deposit     ,36,Online TA,2,0,0,0,A               ,2,2,0,         15
2016-December-25,53,G               ,82,1,       NULL,TA/TO,BB       ,0,2016-12-28,CHN,Transient,0,No Deposit     ,123,Online TA,2,0,2,0,G               ,2,1,1,        240
2016-December-26,53,D               ,46.8,0,       NULL,TA/TO,BB       ,0,2016-12-28,ESP,Transient,0,No Deposit     ,78,Online TA,2,0,0,0,D               ,1,1,1,        240
2016-December-27,53,A               ,75,0,       NULL,Direct,BB       ,1,2016-12-28,FRA,Transient,0,No Deposit     ,0,Direct,2,0,0,0,A               ,0,1,0,       NULL
2016-December-21,52,E               ,66.22,2,       NULL,Direct,BB       ,1,2016-12-28,FRA,Transient,0,No Deposit     ,155,Direct,2,0,0,0,E               ,2,5,1,        250
2016-December-21,52,A               ,63.46,1,       NULL,TA/TO,HB       ,0,2016-12-28,IRL,Transient,0,No Deposit     ,29,Online TA,1,0,0,0,A               ,2,5,0,        314
2016-December-21,52,A               ,30.24,0,       NULL,TA/TO,BB       ,0,2016-12-28,GBR,Transient,0,No Deposit     ,117,Online TA,2,0,0,0,A               ,2,5,0,        147
2016-December-27,53,H               ,110,0,       NULL,TA/TO,BB       ,1,2016-12-28,PRT,Transient-Party,0,No Deposit     ,2,Online TA,2,0,1,0,H               ,0,1,2,        240
2016-December-27,53,A               ,65,0,       NULL,TA/TO,BB       ,0,2016-12-28,PRT,Transient-Party,0,No Deposit     ,2,Online TA,3,0,0,0,A               ,0,1,2,        240
2016-December-25,53,A               ,60,0,       NULL,TA/TO,BB       ,0,2016-12-28,DEU,Transient-Party,0,No Deposit     ,35,Online TA,2,0,0,0,A               ,2,1,2,        240
2016-December-25,53,A               ,60,0,       NULL,TA/TO,BB       ,0,2016-12-28,FRA,Transient-Party,0,No Deposit     ,35,Online TA,2,0,0,0,A               ,2,1,2,        240
2016-December-25,53,A               ,60,0,       NULL,TA/TO,BB       ,0,2016-12-28,DEU,Transient-Party,0,No Deposit     ,35,Online TA,2,0,0,0,A               ,2,1,2,        240
2016-December-21,52,C               ,101.31,1,       NULL,TA/TO,HB       ,0,2016-12-28,GBR,Transient,0,No Deposit     ,41,Online TA,2,0,2,0,C               ,2,5,0,        314
2016-December-27,53,F               ,75,0,       NULL,Direct,BB       ,0,2016-12-28,USA,Transient,0,No Deposit     ,36,Direct,2,0,0,0,F               ,0,1,0,        250
2016-December-24,52,G               ,96.94,0,       NULL,TA/TO,HB       ,0,2016-12-28,POL,Transient,0,No Deposit     ,60,Online TA,3,0,0,0,G               ,2,2,3,        241
2016-December-27,53,A               ,59.2,0,       NULL,TA/TO,BB       ,0,2016-12-28,PRT,Transient,0,No Deposit     ,1,Online TA,1,0,0,0,A               ,0,1,0,        196
2016-December-27,53,D               ,81,0,       NULL,Direct,BB       ,1,2016-12-28,PRT,Transient,0,No Deposit     ,0,Direct,2,0,0,0,D               ,0,1,0,       NULL
2016-December-24,52,D               ,86.24,2,       NULL,TA/TO,FB       ,0,2016-12-29,GBR,Transient,0,No Deposit     ,163,Online TA,2,0,0,0,D               ,2,3,1,        339
2016-December-18,52,A               ,32.24,0,       NULL,TA/TO,BB       ,0,2016-12-29,IRL,Transient,0,No Deposit     ,185,Online TA,2,0,0,0,A               ,4,7,0,        339
2016-December-23,52,C               ,39.8,0,       NULL,TA/TO,BB       ,0,2016-12-29,GBR,Transient-Party,0,No Deposit     ,191,Online TA,2,0,0,0,A               ,2,4,2,        240
2016-December-24,52,A               ,54.64,1,       NULL,TA/TO,Undefined,0,2016-12-29,GBR,Transient,0,No Deposit     ,164,Online TA,1,0,0,0,A               ,2,3,0,        314
2016-December-24,52,A               ,30.24,0,       NULL,TA/TO,BB       ,0,2016-12-29,POL,Transient,0,No Deposit     ,94,Online TA,2,0,0,0,A               ,2,3,0,        314
2016-December-22,52,A               ,30.24,0,       NULL,TA/TO,BB       ,0,2016-12-29,GBR,Transient,0,No Deposit     ,89,Online TA,2,0,0,0,A               ,2,5,0,        314
2016-December-22,52,A               ,49.51,0,       NULL,TA/TO,BB       ,0,2016-12-29,IRL,Transient-Party,0,No Deposit     ,120,Online TA,2,0,0,0,A               ,2,5,4,        240
2016-December-18,52,E               ,47,0,       NULL,TA/TO,BB       ,0,2016-12-29,GBR,Transient,0,No Deposit     ,76,Offline TA/TO,2,0,0,0,E               ,4,7,1,         57
2016-December-20,52,G               ,97.99,0,       NULL,TA/TO,HB       ,0,2016-12-29,GBR,Transient,0,No Deposit     ,239,Online TA,2,0,0,0,G               ,2,7,1,        241
2016-December-24,52,A               ,37.8,0,       NULL,TA/TO,BB       ,0,2016-12-29,OMN,Transient-Party,0,No Deposit     ,254,Online TA,2,0,0,0,A               ,2,3,4,        240
2016-December-24,52,A               ,37.8,0,       NULL,TA/TO,BB       ,0,2016-12-29,GBR,Transient,0,No Deposit     ,131,Online TA,1,0,0,0,A               ,2,3,2,        240
2016-December-24,52,D               ,96,2,       NULL,Direct,BB       ,1,2016-12-29,GBR,Transient,0,No Deposit     ,15,Direct,2,0,1,0,D               ,2,3,0,        250
2016-December-24,52,G               ,111,2,       NULL,TA/TO,BB       ,1,2016-12-29,GBR,Transient,0,No Deposit     ,18,Online TA,2,0,2,0,G               ,2,3,0,        240
2016-December-28,53,D               ,75,0,       NULL,Direct,BB       ,0,2016-12-29,PRT,Transient,0,No Deposit     ,0,Direct,2,0,0,0,A               ,0,1,0,       NULL
2016-December-22,52,F               ,55.69,0,       NULL,TA/TO,BB       ,0,2016-12-29,FRA,Transient,0,No Deposit     ,16,Online TA,2,0,0,0,F               ,2,5,1,        241
2016-December-28,53,A               ,65.2,0,       NULL,TA/TO,BB       ,1,2016-12-29,PRT,Transient,0,No Deposit     ,0,Online TA,1,0,0,0,A               ,0,1,1,        314
2016-December-22,52,A               ,28.64,0,       NULL,TA/TO,BB       ,0,2016-12-29,CHE,Group,0,No Deposit     ,208,Online TA,1,0,0,0,A               ,2,5,0,        468
2016-December-27,53,F               ,62,0,       NULL,Direct,BB       ,0,2016-12-29,PRT,Transient,0,No Deposit     ,103,Direct,2,0,0,0,F               ,0,2,0,        250
2016-December-26,53,A               ,70.33,0,       NULL,TA/TO,BB       ,1,2016-12-29,PRT,Transient,0,No Deposit     ,51,Online TA,2,0,0,0,A               ,1,2,2,        240
2016-December-26,53,A               ,60,0,       NULL,TA/TO,BB       ,0,2016-12-29,PRT,Transient,0,No Deposit     ,39,Online TA,2,0,0,0,A               ,1,2,0,        240
2016-December-22,52,E               ,69.64,0,       NULL,TA/TO,Undefined,0,2016-12-29,FRA,Transient-Party,0,No Deposit     ,47,Offline TA/TO,1,0,0,0,E               ,2,5,1,        464
2016-December-22,52,E               ,94.29,0,       NULL,TA/TO,Undefined,0,2016-12-29,FRA,Transient-Party,0,No Deposit     ,47,Offline TA/TO,2,0,0,0,E               ,2,5,1,        464
2016-December-27,53,E               ,0,3,       NULL,Direct,HB       ,0,2016-12-29,BRA,Transient,0,No Deposit     ,29,Complementary,2,0,0,0,E               ,0,2,2,       NULL
2016-December-27,53,E               ,0,1,       NULL,Direct,HB       ,1,2016-12-29,BRA,Transient,0,No Deposit     ,29,Complementary,2,0,0,0,E               ,0,2,2,       NULL
